ID,Nº Alerta,Comarca,ID CG,Event ID,Reporting date,Observational date,Country,Location,Latitud,Longitud,An. Type,Species,Cases,Deaths,Especie movimiento,Cód.  Especie,Prob mov semanal
1,42,TAFALLA,SP31227,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,43,SAHAGUN,SP24139,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,43,SAHAGUN,SP24139,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,44,CASTUERA,SP06036,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,44,CASTUERA,SP06036,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,45,ALT URGELL (SEU D'URGELL),SP25203,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,45,ALT URGELL (SEU D'URGELL),SP25203,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,46,SEGOVIA,SP40194,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,46,SEGOVIA,SP40194,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,47,EJEA DE LOS CABALLEROS,SP50095,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,47,EJEA DE LOS CABALLEROS,SP50095,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,48,ARGANDA DEL REY,SP28014,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
